	mass A					
t	x	y	θ	ω	α	
3.465	-94.38	288.9	-251.9	65.84	-252.0
3.499	-104.6	285.5	-249.9	56.37	-279.4
3.532	-113.1	282.2	-248.2	47.23	-284.9
3.565	-120.1	279.3	-246.7	37.51	-296.2
3.598	-125.3	277.0	-245.7	27.34	-297.1
3.632	-128.9	275.2	-244.9	17.71	-293.4
3.665	-131.0	274.4	-244.5	7.895	-290.0
3.698	-131.5	274.2	-244.4	-1.762	-281.9
3.732	-130.5	274.6	-244.6	-10.80	-249.7
3.765	-128.0	275.7	-245.1	-18.58	-236.5
3.798	-124.5	277.4	-245.8	-26.22	-218.4
3.832	-119.6	279.7	-246.8	-33.51	-202.8
3.865	-113.7	282.2	-248.1	-39.50	-173.3
3.898	-106.6	284.8	-249.5	-45.15	-160.3
3.932	-98.67	287.7	-251.1	-50.14	-141.3
3.965	-89.84	290.6	-252.8	-54.60	-120.1
3.998	-80.15	293.2	-254.7	-58.16	-102.8
4.032	-69.90	295.6	-256.7	-61.34	-86.20
4.065	-59.03	298.0	-258.8	-64.02	-46.56
4.098	-47.69	299.9	-261.0	-64.57	-23.02
4.132	-36.52	301.7	-263.1	-65.14	8.145
4.165	-24.89	302.9	-265.3	-64.60	32.66
4.198	-13.77	303.7	-267.4	-62.45	70.13
4.232	-2.838	303.9	-269.5	-60.23	61.37
4.265	7.521	304.0	-271.4	-58.05	83.53
4.298	17.68	303.6	-273.3	-55.08	109.1
4.331	26.98	303.1	-275.1	-50.48	123.7
4.365	35.48	302.1	-276.7	-46.78	132.7
4.398	43.42	301.2	-278.2	-41.98	165.5
4.431	50.19	300.1	-279.5	-35.48	180.4
4.465	55.85	299.3	-280.6	-29.86	174.8
4.498	60.64	298.5	-281.5	-24.09	180.7
4.531	64.25	297.8	-282.2	-17.64	189.6
4.565	66.74	297.1	-282.7	-11.48	175.3
4.598	68.18	296.7	-282.9	-5.882	170.8
4.631	68.73	296.5	-283.1	-0.256	161.6
4.665	68.23	296.6	-283.0	5.088	162.1
4.698	66.97	296.8	-282.7	10.32	143.4
4.731	64.68	297.4	-282.3	14.94	140.7
4.765	61.80	298.0	-281.7	19.34	128.1
4.798	57.96	298.7	-281.0	23.79	128.8
4.831	53.55	299.6	-280.1	27.69	123.7
4.865	48.31	300.4	-279.1	32.11	106.0
4.898	42.29	301.2	-278.0	34.97	75.43
4.931	36.02	301.9	-276.8	36.84	41.85
4.965	29.35	302.8	-275.5	38.02	36.15
4.998	22.65	303.2	-274.3	38.93	32.90
5.031	15.61	303.7	-272.9	40.42	15.64
5.065	8.375	304.0	-271.6	40.11	-8.288
5.098	1.432	304.1	-270.3	39.51	-20.94
5.131	-5.597	304.1	-268.9	39.01	-32.54
5.164	-12.36	303.7	-267.7	37.24	-51.38
5.198	-18.75	303.5	-266.5	35.50	-56.66
5.231	-24.88	303.0	-265.3	33.58	-69.63
5.264	-30.60	302.6	-264.2	30.83	-82.44
5.298	-35.73	301.9	-263.2	28.01	-93.02
5.331	-40.42	301.3	-262.4	24.77	-105.9
5.364	-44.40	300.6	-261.6	20.86	-114.8
5.398	-47.69	300.0	-261.0	17.09	-116.4
5.431	-50.38	299.8	-260.5	13.17	-105.7
5.464	-52.32	299.5	-260.1	9.870	-94.90
5.498	-53.82	299.2	-259.8	7.043	-103.6
5.531	-54.75	299.0	-259.6	3.006	-112.8
5.564	-54.85	298.9	-259.6	-0.729	-113.8
5.598	-54.50	299.1	-259.7	-4.301	-99.64
5.631	-53.33	299.1	-259.9	-7.654	-77.17
5.664	-51.79	299.2	-260.2	-9.361	-74.71
5.698	-50.06	299.6	-260.5	-12.30	-86.65
5.731	-47.50	300.0	-261.0	-15.59	-81.85
5.764	-44.64	300.5	-261.6	-17.54	-41.74
5.798	-41.40	301.0	-262.2	-18.53	-30.96
5.831	-38.16	301.5	-262.8	-19.33	-21.91
5.864	-34.62	302.0	-263.5	-20.22	-26.36
5.897	-31.05	302.3	-264.1	-20.91	-21.74
5.931	-27.25	302.5	-264.9	-21.80	-27.11
5.964	-23.36	302.8	-265.6	-22.62	-12.38
5.997	-19.28	303.0	-266.4	-22.80	6.500
6.031	-15.34	303.5	-267.1	-22.06	14.05
6.064	-11.51	303.7	-267.8	-21.79	19.00
6.097	-7.648	303.9	-268.6	-21.00	28.07
6.131	-4.093	303.9	-269.2	-19.71	34.25
6.164	-0.679	304.0	-269.9	-18.81	33.15
6.197	2.556	304.1	-270.5	-17.52	56.23
